"caller","col1","callee"
"__ia32_sys_timerfd_gettime32","calls","__se_sys_timerfd_gettime32"
"__ia32_sys_timerfd_gettime32","calls","sys_ni_syscall"
"__ia32_sys_timerfd_gettime32","calls","__se_sys_timerfd_gettime32"
"__ia32_sys_timerfd_gettime32","calls","sys_ni_syscall"
"__x64_sys_timerfd_gettime32","calls","__se_sys_timerfd_gettime32"
"__x64_sys_timerfd_gettime32","calls","sys_ni_syscall"
"__x64_sys_timerfd_gettime32","calls","__se_sys_timerfd_gettime32"
"__x64_sys_timerfd_gettime32","calls","sys_ni_syscall"
"__ia32_sys_timerfd_settime32","calls","__se_sys_timerfd_settime32"
"__ia32_sys_timerfd_settime32","calls","sys_ni_syscall"
"__ia32_sys_timerfd_settime32","calls","__se_sys_timerfd_settime32"
"__ia32_sys_timerfd_settime32","calls","sys_ni_syscall"
"__x64_sys_timerfd_settime32","calls","__se_sys_timerfd_settime32"
"__x64_sys_timerfd_settime32","calls","sys_ni_syscall"
"__x64_sys_timerfd_settime32","calls","__se_sys_timerfd_settime32"
"__x64_sys_timerfd_settime32","calls","sys_ni_syscall"
"__ia32_sys_timerfd_gettime","calls","__se_sys_timerfd_gettime"
"__ia32_sys_timerfd_gettime","calls","sys_ni_syscall"
"__ia32_sys_timerfd_gettime","calls","__se_sys_timerfd_gettime"
"__ia32_sys_timerfd_gettime","calls","sys_ni_syscall"
"__x64_sys_timerfd_gettime","calls","__se_sys_timerfd_gettime"
"__x64_sys_timerfd_gettime","calls","sys_ni_syscall"
"__x64_sys_timerfd_gettime","calls","__se_sys_timerfd_gettime"
"__x64_sys_timerfd_gettime","calls","sys_ni_syscall"
"__ia32_sys_timerfd_settime","calls","__se_sys_timerfd_settime"
"__ia32_sys_timerfd_settime","calls","sys_ni_syscall"
"__ia32_sys_timerfd_settime","calls","__se_sys_timerfd_settime"
"__ia32_sys_timerfd_settime","calls","sys_ni_syscall"
"__x64_sys_timerfd_settime","calls","__se_sys_timerfd_settime"
"__x64_sys_timerfd_settime","calls","sys_ni_syscall"
"__x64_sys_timerfd_settime","calls","__se_sys_timerfd_settime"
"__x64_sys_timerfd_settime","calls","sys_ni_syscall"
"__ia32_sys_timerfd_create","calls","__se_sys_timerfd_create"
"__ia32_sys_timerfd_create","calls","sys_ni_syscall"
"__ia32_sys_timerfd_create","calls","__se_sys_timerfd_create"
"__ia32_sys_timerfd_create","calls","sys_ni_syscall"
"__x64_sys_timerfd_create","calls","__se_sys_timerfd_create"
"__x64_sys_timerfd_create","calls","sys_ni_syscall"
"__x64_sys_timerfd_create","calls","__se_sys_timerfd_create"
"__x64_sys_timerfd_create","calls","sys_ni_syscall"
"__ia32_sys_utimes_time32","calls","__se_sys_utimes_time32"
"__ia32_sys_utimes_time32","calls","sys_ni_syscall"
"__ia32_sys_utimes_time32","calls","__se_sys_utimes_time32"
"__ia32_sys_utimes_time32","calls","sys_ni_syscall"
"__x64_sys_utimes_time32","calls","__se_sys_utimes_time32"
"__x64_sys_utimes_time32","calls","sys_ni_syscall"
"__x64_sys_utimes_time32","calls","__se_sys_utimes_time32"
"__x64_sys_utimes_time32","calls","sys_ni_syscall"
"__ia32_sys_futimesat_time32","calls","__se_sys_futimesat_time32"
"__ia32_sys_futimesat_time32","calls","sys_ni_syscall"
"__ia32_sys_futimesat_time32","calls","__se_sys_futimesat_time32"
"__ia32_sys_futimesat_time32","calls","sys_ni_syscall"
"__x64_sys_futimesat_time32","calls","__se_sys_futimesat_time32"
"__x64_sys_futimesat_time32","calls","sys_ni_syscall"
"__x64_sys_futimesat_time32","calls","__se_sys_futimesat_time32"
"__x64_sys_futimesat_time32","calls","sys_ni_syscall"
"__ia32_sys_utimensat_time32","calls","__se_sys_utimensat_time32"
"__ia32_sys_utimensat_time32","calls","sys_ni_syscall"
"__ia32_sys_utimensat_time32","calls","__se_sys_utimensat_time32"
"__ia32_sys_utimensat_time32","calls","sys_ni_syscall"
"__x64_sys_utimensat_time32","calls","__se_sys_utimensat_time32"
"__x64_sys_utimensat_time32","calls","sys_ni_syscall"
"__x64_sys_utimensat_time32","calls","__se_sys_utimensat_time32"
"__x64_sys_utimensat_time32","calls","sys_ni_syscall"
"__ia32_sys_utime32","calls","__se_sys_utime32"
"__ia32_sys_utime32","calls","sys_ni_syscall"
"__ia32_sys_utime32","calls","__se_sys_utime32"
"__ia32_sys_utime32","calls","sys_ni_syscall"
"__x64_sys_utime32","calls","__se_sys_utime32"
"__x64_sys_utime32","calls","sys_ni_syscall"
"__x64_sys_utime32","calls","__se_sys_utime32"
"__x64_sys_utime32","calls","sys_ni_syscall"
"__ia32_compat_sys_msgrcv","calls","__se_compat_sys_msgrcv"
"__ia32_compat_sys_msgrcv","calls","sys_ni_syscall"
"__ia32_compat_sys_msgrcv","calls","__se_compat_sys_msgrcv"
"__ia32_compat_sys_msgrcv","calls","sys_ni_syscall"
"__ia32_sys_msgrcv","calls","__se_sys_msgrcv"
"__ia32_sys_msgrcv","calls","sys_ni_syscall"
"__ia32_sys_msgrcv","calls","__se_sys_msgrcv"
"__ia32_sys_msgrcv","calls","sys_ni_syscall"
"__x64_sys_msgrcv","calls","__se_sys_msgrcv"
"__x64_sys_msgrcv","calls","sys_ni_syscall"
"__x64_sys_msgrcv","calls","__se_sys_msgrcv"
"__x64_sys_msgrcv","calls","sys_ni_syscall"
"__ia32_compat_sys_msgsnd","calls","__se_compat_sys_msgsnd"
"__ia32_compat_sys_msgsnd","calls","sys_ni_syscall"
"__ia32_compat_sys_msgsnd","calls","__se_compat_sys_msgsnd"
"__ia32_compat_sys_msgsnd","calls","sys_ni_syscall"
"__ia32_sys_msgsnd","calls","__se_sys_msgsnd"
"__ia32_sys_msgsnd","calls","sys_ni_syscall"
"__ia32_sys_msgsnd","calls","__se_sys_msgsnd"
"__ia32_sys_msgsnd","calls","sys_ni_syscall"
"__x64_sys_msgsnd","calls","__se_sys_msgsnd"
"__x64_sys_msgsnd","calls","sys_ni_syscall"
"__x64_sys_msgsnd","calls","__se_sys_msgsnd"
"__x64_sys_msgsnd","calls","sys_ni_syscall"
"__ia32_compat_sys_old_msgctl","calls","__se_compat_sys_old_msgctl"
"__ia32_compat_sys_old_msgctl","calls","sys_ni_syscall"
"__ia32_compat_sys_old_msgctl","calls","__se_compat_sys_old_msgctl"
"__ia32_compat_sys_old_msgctl","calls","sys_ni_syscall"
"__ia32_compat_sys_msgctl","calls","__se_compat_sys_msgctl"
"__ia32_compat_sys_msgctl","calls","sys_ni_syscall"
"__ia32_compat_sys_msgctl","calls","__se_compat_sys_msgctl"
"__ia32_compat_sys_msgctl","calls","sys_ni_syscall"
"__ia32_sys_msgctl","calls","__se_sys_msgctl"
"__ia32_sys_msgctl","calls","sys_ni_syscall"
"__ia32_sys_msgctl","calls","__se_sys_msgctl"
"__ia32_sys_msgctl","calls","sys_ni_syscall"
"__x64_sys_msgctl","calls","__se_sys_msgctl"
"__x64_sys_msgctl","calls","sys_ni_syscall"
"__x64_sys_msgctl","calls","__se_sys_msgctl"
"__x64_sys_msgctl","calls","sys_ni_syscall"
"__ia32_sys_msgget","calls","__se_sys_msgget"
"__ia32_sys_msgget","calls","sys_ni_syscall"
"__ia32_sys_msgget","calls","__se_sys_msgget"
"__ia32_sys_msgget","calls","sys_ni_syscall"
"__x64_sys_msgget","calls","__se_sys_msgget"
"__x64_sys_msgget","calls","sys_ni_syscall"
"__x64_sys_msgget","calls","__se_sys_msgget"
"__x64_sys_msgget","calls","sys_ni_syscall"
"__ia32_sys_semop","calls","__se_sys_semop"
"__ia32_sys_semop","calls","sys_ni_syscall"
"__ia32_sys_semop","calls","__se_sys_semop"
"__ia32_sys_semop","calls","sys_ni_syscall"
"__x64_sys_semop","calls","__se_sys_semop"
"__x64_sys_semop","calls","sys_ni_syscall"
"__x64_sys_semop","calls","__se_sys_semop"
"__x64_sys_semop","calls","sys_ni_syscall"
"__ia32_sys_semtimedop_time32","calls","__se_sys_semtimedop_time32"
"__ia32_sys_semtimedop_time32","calls","sys_ni_syscall"
"__ia32_sys_semtimedop_time32","calls","__se_sys_semtimedop_time32"
"__ia32_sys_semtimedop_time32","calls","sys_ni_syscall"
"__x64_sys_semtimedop_time32","calls","__se_sys_semtimedop_time32"
"__x64_sys_semtimedop_time32","calls","sys_ni_syscall"
"__x64_sys_semtimedop_time32","calls","__se_sys_semtimedop_time32"
"__x64_sys_semtimedop_time32","calls","sys_ni_syscall"
"__ia32_sys_semtimedop","calls","__se_sys_semtimedop"
"__ia32_sys_semtimedop","calls","sys_ni_syscall"
"__ia32_sys_semtimedop","calls","__se_sys_semtimedop"
"__ia32_sys_semtimedop","calls","sys_ni_syscall"
"__x64_sys_semtimedop","calls","__se_sys_semtimedop"
"__x64_sys_semtimedop","calls","sys_ni_syscall"
"__x64_sys_semtimedop","calls","__se_sys_semtimedop"
"__x64_sys_semtimedop","calls","sys_ni_syscall"
"__ia32_compat_sys_old_semctl","calls","__se_compat_sys_old_semctl"
"__ia32_compat_sys_old_semctl","calls","sys_ni_syscall"
"__ia32_compat_sys_old_semctl","calls","__se_compat_sys_old_semctl"
"__ia32_compat_sys_old_semctl","calls","sys_ni_syscall"
"__ia32_compat_sys_semctl","calls","__se_compat_sys_semctl"
"__ia32_compat_sys_semctl","calls","sys_ni_syscall"
"__ia32_compat_sys_semctl","calls","__se_compat_sys_semctl"
"__ia32_compat_sys_semctl","calls","sys_ni_syscall"
"__ia32_sys_semctl","calls","__se_sys_semctl"
"__ia32_sys_semctl","calls","sys_ni_syscall"
"__ia32_sys_semctl","calls","__se_sys_semctl"
"__ia32_sys_semctl","calls","sys_ni_syscall"
"__x64_sys_semctl","calls","__se_sys_semctl"
"__x64_sys_semctl","calls","sys_ni_syscall"
"__x64_sys_semctl","calls","__se_sys_semctl"
"__x64_sys_semctl","calls","sys_ni_syscall"
"__ia32_sys_semget","calls","__se_sys_semget"
"__ia32_sys_semget","calls","sys_ni_syscall"
"__ia32_sys_semget","calls","__se_sys_semget"
"__ia32_sys_semget","calls","sys_ni_syscall"
"__x64_sys_semget","calls","__se_sys_semget"
"__x64_sys_semget","calls","sys_ni_syscall"
"__x64_sys_semget","calls","__se_sys_semget"
"__x64_sys_semget","calls","sys_ni_syscall"
"__ia32_sys_shmdt","calls","__se_sys_shmdt"
"__ia32_sys_shmdt","calls","sys_ni_syscall"
"__ia32_sys_shmdt","calls","__se_sys_shmdt"
"__ia32_sys_shmdt","calls","sys_ni_syscall"
"__x64_sys_shmdt","calls","__se_sys_shmdt"
"__x64_sys_shmdt","calls","sys_ni_syscall"
"__x64_sys_shmdt","calls","__se_sys_shmdt"
"__x64_sys_shmdt","calls","sys_ni_syscall"
"__ia32_compat_sys_shmat","calls","__se_compat_sys_shmat"
"__ia32_compat_sys_shmat","calls","sys_ni_syscall"
"__ia32_compat_sys_shmat","calls","__se_compat_sys_shmat"
"__ia32_compat_sys_shmat","calls","sys_ni_syscall"
"__ia32_sys_shmat","calls","__se_sys_shmat"
"__ia32_sys_shmat","calls","sys_ni_syscall"
"__ia32_sys_shmat","calls","__se_sys_shmat"
"__ia32_sys_shmat","calls","sys_ni_syscall"
"__x64_sys_shmat","calls","__se_sys_shmat"
"__x64_sys_shmat","calls","sys_ni_syscall"
"__x64_sys_shmat","calls","__se_sys_shmat"
"__x64_sys_shmat","calls","sys_ni_syscall"
"__ia32_compat_sys_old_shmctl","calls","__se_compat_sys_old_shmctl"
"__ia32_compat_sys_old_shmctl","calls","sys_ni_syscall"
"__ia32_compat_sys_old_shmctl","calls","__se_compat_sys_old_shmctl"
"__ia32_compat_sys_old_shmctl","calls","sys_ni_syscall"
"__ia32_compat_sys_shmctl","calls","__se_compat_sys_shmctl"
"__ia32_compat_sys_shmctl","calls","sys_ni_syscall"
"__ia32_compat_sys_shmctl","calls","__se_compat_sys_shmctl"
"__ia32_compat_sys_shmctl","calls","sys_ni_syscall"
"__ia32_sys_shmctl","calls","__se_sys_shmctl"
"__ia32_sys_shmctl","calls","sys_ni_syscall"
"__ia32_sys_shmctl","calls","__se_sys_shmctl"
"__ia32_sys_shmctl","calls","sys_ni_syscall"
"__x64_sys_shmctl","calls","__se_sys_shmctl"
"__x64_sys_shmctl","calls","sys_ni_syscall"
"__x64_sys_shmctl","calls","__se_sys_shmctl"
"__x64_sys_shmctl","calls","sys_ni_syscall"
"__ia32_sys_shmget","calls","__se_sys_shmget"
"__ia32_sys_shmget","calls","sys_ni_syscall"
"__ia32_sys_shmget","calls","__se_sys_shmget"
"__ia32_sys_shmget","calls","sys_ni_syscall"
"__x64_sys_shmget","calls","__se_sys_shmget"
"__x64_sys_shmget","calls","sys_ni_syscall"
"__x64_sys_shmget","calls","__se_sys_shmget"
"__x64_sys_shmget","calls","sys_ni_syscall"
"__ia32_compat_sys_ipc","calls","__se_compat_sys_ipc"
"__ia32_compat_sys_ipc","calls","sys_ni_syscall"
"__ia32_compat_sys_ipc","calls","__se_compat_sys_ipc"
"__ia32_compat_sys_ipc","calls","sys_ni_syscall"
"__ia32_sys_acct","calls","__se_sys_acct"
"__ia32_sys_acct","calls","sys_ni_syscall"
"__ia32_sys_acct","calls","__se_sys_acct"
"__ia32_sys_acct","calls","sys_ni_syscall"
"__x64_sys_acct","calls","__se_sys_acct"
"__x64_sys_acct","calls","sys_ni_syscall"
"__x64_sys_acct","calls","__se_sys_acct"
"__x64_sys_acct","calls","sys_ni_syscall"
"__ia32_sys_capset","calls","__se_sys_capset"
"__ia32_sys_capset","calls","sys_ni_syscall"
"__ia32_sys_capset","calls","__se_sys_capset"
"__ia32_sys_capset","calls","sys_ni_syscall"
"__x64_sys_capset","calls","__se_sys_capset"
"__x64_sys_capset","calls","sys_ni_syscall"
"__x64_sys_capset","calls","__se_sys_capset"
"__x64_sys_capset","calls","sys_ni_syscall"
"__ia32_sys_capget","calls","__se_sys_capget"
"__ia32_sys_capget","calls","sys_ni_syscall"
"__ia32_sys_capget","calls","__se_sys_capget"
"__ia32_sys_capget","calls","sys_ni_syscall"
"__x64_sys_capget","calls","__se_sys_capget"
"__x64_sys_capget","calls","sys_ni_syscall"
"__x64_sys_capget","calls","__se_sys_capget"
"__x64_sys_capget","calls","sys_ni_syscall"
"__ia32_sys_futex_time32","calls","__se_sys_futex_time32"
"__ia32_sys_futex_time32","calls","sys_ni_syscall"
"__ia32_sys_futex_time32","calls","__se_sys_futex_time32"
"__ia32_sys_futex_time32","calls","sys_ni_syscall"
"__x64_sys_futex_time32","calls","__se_sys_futex_time32"
"__x64_sys_futex_time32","calls","sys_ni_syscall"
"__x64_sys_futex_time32","calls","__se_sys_futex_time32"
"__x64_sys_futex_time32","calls","sys_ni_syscall"
"__ia32_compat_sys_get_robust_list","calls","__se_compat_sys_get_robust_list"
"__ia32_compat_sys_get_robust_list","calls","sys_ni_syscall"
"__ia32_compat_sys_get_robust_list","calls","__se_compat_sys_get_robust_list"
"__ia32_compat_sys_get_robust_list","calls","sys_ni_syscall"
"__ia32_compat_sys_set_robust_list","calls","__se_compat_sys_set_robust_list"
"__ia32_compat_sys_set_robust_list","calls","sys_ni_syscall"
"__ia32_compat_sys_set_robust_list","calls","__se_compat_sys_set_robust_list"
"__ia32_compat_sys_set_robust_list","calls","sys_ni_syscall"
"__ia32_sys_futex_requeue","calls","__se_sys_futex_requeue"
"__ia32_sys_futex_requeue","calls","sys_ni_syscall"
"__ia32_sys_futex_requeue","calls","__se_sys_futex_requeue"
"__ia32_sys_futex_requeue","calls","sys_ni_syscall"
"__x64_sys_futex_requeue","calls","__se_sys_futex_requeue"
"__x64_sys_futex_requeue","calls","sys_ni_syscall"
"__x64_sys_futex_requeue","calls","__se_sys_futex_requeue"
"__x64_sys_futex_requeue","calls","sys_ni_syscall"
"__ia32_sys_futex_wait","calls","__se_sys_futex_wait"
"__ia32_sys_futex_wait","calls","sys_ni_syscall"
"__ia32_sys_futex_wait","calls","__se_sys_futex_wait"
"__ia32_sys_futex_wait","calls","sys_ni_syscall"
"__x64_sys_futex_wait","calls","__se_sys_futex_wait"
"__x64_sys_futex_wait","calls","sys_ni_syscall"
"__x64_sys_futex_wait","calls","__se_sys_futex_wait"
"__x64_sys_futex_wait","calls","sys_ni_syscall"
"__ia32_sys_futex_wake","calls","__se_sys_futex_wake"
"__ia32_sys_futex_wake","calls","sys_ni_syscall"
"__ia32_sys_futex_wake","calls","__se_sys_futex_wake"
"__ia32_sys_futex_wake","calls","sys_ni_syscall"
"__x64_sys_futex_wake","calls","__se_sys_futex_wake"
"__x64_sys_futex_wake","calls","sys_ni_syscall"
"__x64_sys_futex_wake","calls","__se_sys_futex_wake"
"__x64_sys_futex_wake","calls","sys_ni_syscall"
"__ia32_sys_futex_waitv","calls","__se_sys_futex_waitv"
"__ia32_sys_futex_waitv","calls","sys_ni_syscall"
"__ia32_sys_futex_waitv","calls","__se_sys_futex_waitv"
"__ia32_sys_futex_waitv","calls","sys_ni_syscall"
"__x64_sys_futex_waitv","calls","__se_sys_futex_waitv"
"__x64_sys_futex_waitv","calls","sys_ni_syscall"
"__x64_sys_futex_waitv","calls","__se_sys_futex_waitv"
"__x64_sys_futex_waitv","calls","sys_ni_syscall"
"__ia32_sys_futex","calls","__se_sys_futex"
"__ia32_sys_futex","calls","sys_ni_syscall"
"__ia32_sys_futex","calls","__se_sys_futex"
"__ia32_sys_futex","calls","sys_ni_syscall"
"__x64_sys_futex","calls","__se_sys_futex"
"__x64_sys_futex","calls","sys_ni_syscall"
"__x64_sys_futex","calls","__se_sys_futex"
"__x64_sys_futex","calls","sys_ni_syscall"
"__ia32_sys_get_robust_list","calls","__se_sys_get_robust_list"
"__ia32_sys_get_robust_list","calls","sys_ni_syscall"
"__ia32_sys_get_robust_list","calls","__se_sys_get_robust_list"
"__ia32_sys_get_robust_list","calls","sys_ni_syscall"
"__x64_sys_get_robust_list","calls","__se_sys_get_robust_list"
"__x64_sys_get_robust_list","calls","sys_ni_syscall"
"__x64_sys_get_robust_list","calls","__se_sys_get_robust_list"
"__x64_sys_get_robust_list","calls","sys_ni_syscall"
"__ia32_sys_set_robust_list","calls","__se_sys_set_robust_list"
"__ia32_sys_set_robust_list","calls","sys_ni_syscall"
"__ia32_sys_set_robust_list","calls","__se_sys_set_robust_list"
"__ia32_sys_set_robust_list","calls","sys_ni_syscall"
"__x64_sys_set_robust_list","calls","__se_sys_set_robust_list"
"__x64_sys_set_robust_list","calls","sys_ni_syscall"
"__x64_sys_set_robust_list","calls","__se_sys_set_robust_list"
"__x64_sys_set_robust_list","calls","sys_ni_syscall"
"__ia32_sys_setgroups","calls","__se_sys_setgroups"
"__ia32_sys_setgroups","calls","sys_ni_syscall"
"__ia32_sys_setgroups","calls","__se_sys_setgroups"
"__ia32_sys_setgroups","calls","sys_ni_syscall"
"__x64_sys_setgroups","calls","__se_sys_setgroups"
"__x64_sys_setgroups","calls","sys_ni_syscall"
"__x64_sys_setgroups","calls","__se_sys_setgroups"
"__x64_sys_setgroups","calls","sys_ni_syscall"
"__ia32_sys_getgroups","calls","__se_sys_getgroups"
"__ia32_sys_getgroups","calls","sys_ni_syscall"
"__ia32_sys_getgroups","calls","__se_sys_getgroups"
"__ia32_sys_getgroups","calls","sys_ni_syscall"
"__x64_sys_getgroups","calls","__se_sys_getgroups"
"__x64_sys_getgroups","calls","sys_ni_syscall"
"__x64_sys_getgroups","calls","__se_sys_getgroups"
"__x64_sys_getgroups","calls","sys_ni_syscall"
"__ia32_sys_kcmp","calls","__se_sys_kcmp"
"__ia32_sys_kcmp","calls","sys_ni_syscall"
"__ia32_sys_kcmp","calls","__se_sys_kcmp"
"__ia32_sys_kcmp","calls","sys_ni_syscall"
"__x64_sys_kcmp","calls","__se_sys_kcmp"
"__x64_sys_kcmp","calls","sys_ni_syscall"
"__x64_sys_kcmp","calls","__se_sys_kcmp"
"__x64_sys_kcmp","calls","sys_ni_syscall"
"__ia32_compat_sys_kexec_load","calls","__se_compat_sys_kexec_load"
"__ia32_compat_sys_kexec_load","calls","sys_ni_syscall"
"__ia32_compat_sys_kexec_load","calls","__se_compat_sys_kexec_load"
"__ia32_compat_sys_kexec_load","calls","sys_ni_syscall"
"__ia32_sys_kexec_load","calls","__se_sys_kexec_load"
"__ia32_sys_kexec_load","calls","sys_ni_syscall"
"__ia32_sys_kexec_load","calls","__se_sys_kexec_load"
"__ia32_sys_kexec_load","calls","sys_ni_syscall"
"__x64_sys_kexec_load","calls","__se_sys_kexec_load"
"__x64_sys_kexec_load","calls","sys_ni_syscall"
"__x64_sys_kexec_load","calls","__se_sys_kexec_load"
"__x64_sys_kexec_load","calls","sys_ni_syscall"
"__ia32_sys_setuid16","calls","sys_ni_syscall"
"__ia32_sys_setuid16","calls","__se_sys_setuid16"
"__ia32_sys_setuid16","calls","sys_ni_syscall"
"__ia32_sys_setuid16","calls","__se_sys_setuid16"
"__x64_sys_setuid16","calls","sys_ni_syscall"
"__x64_sys_setuid16","calls","__se_sys_setuid16"
"__x64_sys_setuid16","calls","sys_ni_syscall"
"__x64_sys_setuid16","calls","__se_sys_setuid16"
"__ia32_sys_setreuid16","calls","sys_ni_syscall"
"__ia32_sys_setreuid16","calls","__se_sys_setreuid16"
"__ia32_sys_setreuid16","calls","sys_ni_syscall"
"__ia32_sys_setreuid16","calls","__se_sys_setreuid16"
"__x64_sys_setreuid16","calls","sys_ni_syscall"
"__x64_sys_setreuid16","calls","__se_sys_setreuid16"
"__x64_sys_setreuid16","calls","sys_ni_syscall"
"__x64_sys_setreuid16","calls","__se_sys_setreuid16"
"__ia32_sys_setresuid16","calls","sys_ni_syscall"
"__ia32_sys_setresuid16","calls","__se_sys_setresuid16"
"__ia32_sys_setresuid16","calls","sys_ni_syscall"
"__ia32_sys_setresuid16","calls","__se_sys_setresuid16"
